Year Month,State,Countym,Industry,Suspicious Activity,Count
2014,California,"Humboldt County, CA",Casino/Card Club - Tribal Authorized Casino,[Total],123
2014,California,"Humboldt County, CA",[Total],[Total],123
2014,California,"Imperial County, CA",Casino/Card Club - Tribal Authorized Casino,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,5
2014,California,"Imperial County, CA",Casino/Card Club - Tribal Authorized Casino,Alters or Cancels Transaction to Avoid CTR Requirement,8
2014,California,"Imperial County, CA",Casino/Card Club - Tribal Authorized Casino,Customer Cancels Transaction to Avoid Bsa Reporting and Recordkeeping Requirements,1
2014,California,"Imperial County, CA",Casino/Card Club - Tribal Authorized Casino,Exchanges Small Bills for Large Bills or Vice Versa,9
2014,California,"Imperial County, CA",Casino/Card Club - Tribal Authorized Casino,Minimal Gaming with Large Transactions,10
2014,California,"Imperial County, CA",Casino/Card Club - Tribal Authorized Casino,Other Structuring,23
2014,California,"Imperial County, CA",Casino/Card Club - Tribal Authorized Casino,Refused or Avoided Request for Documentation,2
2014,California,"Imperial County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicion Concerning the Physical Condition of Funds,1
2014,California,"Imperial County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicion Concerning the Source of Funds,1
2014,California,"Imperial County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious Intra-Casino Funds Transfers,1
2014,California,"Imperial County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction Out of Pattern for Customer(s),2
2014,California,"Imperial County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below BSA Recordkeeping Threshold,3
2014,California,"Imperial County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below CTR Threshold,5
2014,California,"Imperial County, CA",Casino/Card Club - Tribal Authorized Casino,Two or More Individuals Working Together,27
2014,California,"Imperial County, CA",Casino/Card Club - Tribal Authorized Casino,[Total],98
2014,California,"Imperial County, CA",[Total],[Total],98
2014,California,"Kern County, CA",Casino/Card Club - Card Club,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,1
2014,California,"Kern County, CA",Casino/Card Club - Card Club,Alters or Cancels Transaction to Avoid CTR Requirement,3
2014,California,"Kern County, CA",Casino/Card Club - Card Club,Other Structuring,1
2014,California,"Kern County, CA",Casino/Card Club - Card Club,Suspicious Exchange of Currencies,1
2014,California,"Kern County, CA",Casino/Card Club - Card Club,Transaction(s) Below BSA Recordkeeping Threshold,1
2014,California,"Kern County, CA",Casino/Card Club - Card Club,Transaction(s) Below CTR Threshold,1
2014,California,"Kern County, CA",Casino/Card Club - Card Club,[Total],8
2014,California,"Kern County, CA",[Total],[Total],8
2014,California,"Kings County, CA",Casino/Card Club - Tribal Authorized Casino,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,1
2014,California,"Kings County, CA",Casino/Card Club - Tribal Authorized Casino,Alters or Cancels Transaction to Avoid CTR Requirement,1
2014,California,"Kings County, CA",Casino/Card Club - Tribal Authorized Casino,Customer Cancels Transaction to Avoid Bsa Reporting and Recordkeeping Requirements,1
2014,California,"Kings County, CA",Casino/Card Club - Tribal Authorized Casino,Minimal Gaming with Large Transactions,2
2014,California,"Kings County, CA",Casino/Card Club - Tribal Authorized Casino,Provided Questionable or False Documentation,1
2014,California,"Kings County, CA",Casino/Card Club - Tribal Authorized Casino,Refused or Avoided Request for Documentation,2
2014,California,"Kings County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicion Concerning the Physical Condition of Funds,1
2014,California,"Kings County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicion Concerning the Source of Funds,3
2014,California,"Kings County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious Exchange of Currencies,1
2014,California,"Kings County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious Inquiry by Customer Regarding Bsa Reporting or Recordkeeping Requirements,1
2014,California,"Kings County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious Use of Third-Party Transactors (Straw-Man),1
2014,California,"Kings County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below BSA Recordkeeping Threshold,6
2014,California,"Kings County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below CTR Threshold,5
2014,California,"Kings County, CA",Casino/Card Club - Tribal Authorized Casino,[Total],26
2014,California,"Kings County, CA",[Total],[Total],26
2014,California,"Lake County, CA",Casino/Card Club - Tribal Authorized Casino,Check,1
2014,California,"Lake County, CA",Casino/Card Club - Tribal Authorized Casino,Other Casinos,2
2014,California,"Lake County, CA",Casino/Card Club - Tribal Authorized Casino,Other Fraud (Type),3
2014,California,"Lake County, CA",Casino/Card Club - Tribal Authorized Casino,Other Mortgage Fraud,2
2014,California,"Lake County, CA",Casino/Card Club - Tribal Authorized Casino,Two or More Individuals Working Together,7
2014,California,"Lake County, CA",Casino/Card Club - Tribal Authorized Casino,[Total],15
2014,California,"Lake County, CA",[Total],[Total],15
2014,California,"Lassen County, CA",Casino/Card Club - Tribal Authorized Casino,Minimal Gaming with Large Transactions,1
2014,California,"Lassen County, CA",Casino/Card Club - Tribal Authorized Casino,Other Casinos,1
2014,California,"Lassen County, CA",Casino/Card Club - Tribal Authorized Casino,Other Structuring,1
2014,California,"Lassen County, CA",Casino/Card Club - Tribal Authorized Casino,Refused or Avoided Request for Documentation,1
2014,California,"Lassen County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below BSA Recordkeeping Threshold,1
2014,California,"Lassen County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below CTR Threshold,1
2014,California,"Lassen County, CA",Casino/Card Club - Tribal Authorized Casino,[Total],6
2014,California,"Lassen County, CA",[Total],[Total],6
2014,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,8
2014,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Alters or Cancels Transaction to Avoid CTR Requirement,926
2014,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Bribery or Gratuity,1
2014,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Changes Spelling or Arrangement of Name,2
2014,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Counterfeit Instrument,1
2014,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Credit/Debit Card,4
2014,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Customer Cancels Transaction to Avoid Bsa Reporting and Recordkeeping Requirements,267
2014,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Exchanges Small Bills for Large Bills or Vice Versa,11
2014,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Forgeries,12
2014,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Identity Theft,2
2014,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Inquiry about End of Business Day,4
2014,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Known or Suspected Terrorist/Terrorist Organization,1
2014,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Minimal Gaming with Large Transactions,12
2014,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Multiple Individuals with Same or Similar Identities,2
2014,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Other Casinos,6
2014,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Other Identification Documentation,10
2014,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Other Money Laundering,1
2014,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Other Other Suspicious Activities,9
2014,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Other Structuring,597
2014,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Other Terrorist,2
2014,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Provided Questionable or False Documentation,22
2014,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Refused or Avoided Request for Documentation,625
2014,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Single Individual with Multiple Identities,31
2014,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Suspicion Concerning the Source of Funds,125
2014,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Suspicious EFT/Wire Transfers,1
2014,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Suspicious Exchange of Currencies,2
2014,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Suspicious Inquiry by Customer Regarding Bsa Reporting or Recordkeeping Requirements,2
2014,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Suspicious Use of Counter Checks or Markers,5
2014,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Suspicious use of multiple transaction locations,165
2014,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Suspicious Use of Noncash Monetary Instruments,1
2014,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Transaction Out of Pattern for Customer(s),3
2014,California,"Los Angeles County, CA",Casino/Card Club - Card Club,"Transaction with No Apparent Economic, Business, or Lawful Purpose",12
2014,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Transaction(s) Below BSA Recordkeeping Threshold,3
2014,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Transaction(s) Below CTR Threshold,983
2014,California,"Los Angeles County, CA",Casino/Card Club - Card Club,Two or More Individuals Working Together,173
2014,California,"Los Angeles County, CA",Casino/Card Club - Card Club,[Total],"4,031"
2014,California,"Los Angeles County, CA",Casino/Card Club - State Licensed Casino,Suspicion Concerning the Source of Funds,1
2014,California,"Los Angeles County, CA",Casino/Card Club - State Licensed Casino,Suspicious Use of Noncash Monetary Instruments,1
2014,California,"Los Angeles County, CA",Casino/Card Club - State Licensed Casino,Transaction(s) Below CTR Threshold,1
2014,California,"Los Angeles County, CA",Casino/Card Club - State Licensed Casino,[Total],3
2014,California,"Los Angeles County, CA",[Total],[Total],"4,034"
2014,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement,2
2014,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Alters or Cancels Transaction to Avoid CTR Requirement,2
2014,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Check,8
2014,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Counterfeit Instrument,7
2014,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Credit/Debit Card,4
2014,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Customer Cancels Transaction to Avoid Bsa Reporting and Recordkeeping Requirements,2
2014,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Exchanges Small Bills for Large Bills or Vice Versa,1
2014,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Minimal Gaming with Large Transactions,4
2014,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Multiple Individuals with Same or Similar Identities,1
2014,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Other Casinos,1
2014,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Other Identification Documentation,3
2014,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Other Other Suspicious Activities,8
2014,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Other Structuring,1
2014,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Provided Questionable or False Documentation,3
2014,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Refused or Avoided Request for Documentation,5
2014,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicion Concerning the Physical Condition of Funds,1
2014,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicion Concerning the Source of Funds,1
2014,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious Exchange of Currencies,2
2014,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious Inquiry by Customer Regarding Bsa Reporting or Recordkeeping Requirements,2
2014,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious use of multiple transaction locations,1
2014,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Suspicious Use of Noncash Monetary Instruments,1
2014,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction Out of Pattern for Customer(s),1
2014,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,"Transaction with No Apparent Economic, Business, or Lawful Purpose",1
2014,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below BSA Recordkeeping Threshold,4
2014,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Transaction(s) Below CTR Threshold,3
2014,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,Two or More Individuals Working Together,3
2014,California,"Madera County, CA",Casino/Card Club - Tribal Authorized Casino,[Total],72
2014,California,"Madera County, CA",[Total],[Total],72
2014,California,"Napa County, CA",Casino/Card Club - Card Club,Alters or Cancels Transaction to Avoid CTR Requirement,4
2014,California,"Napa County, CA",Casino/Card Club - Card Club,Customer Cancels Transaction to Avoid Bsa Reporting and Recordkeeping Requirements,1
2014,California,"Napa County, CA",Casino/Card Club - Card Club,[Total],5
2014,California,"Napa County, CA",[Total],[Total],5
2014,California,"Orange County, CA",Casino/Card Club - Tribal Authorized Casino,Account Takeover,1
2014,California,"Orange County, CA",Casino/Card Club - Tribal Authorized Casino,Wire,1
2014,California,"Orange County, CA",Casino/Card Club - Tribal Authorized Casino,[Total],2
2014,California,"Orange County, CA",[Total],[Total],2
2014,California,"Placer County, CA",Casino/Card Club - Tribal Authorized Casino,Account Takeover,8
